,accentcity,city,country,geopoint,latitude,longitude,population,region,point_count
49,Fairfield,fairfield,us,"[33.4858333, -86.9119444]",33.4858333,-86.9119444,11641.0,AL,3
18,Homewood,homewood,us,"[33.4716667, -86.8008333]",33.4716667,-86.8008333,23815.0,AL,5
9558,Dana Point,dana point,us,"[33.4669444, -117.6972222]",33.4669444,-117.6972222,35870.0,CA,8
33,Hueytown,hueytown,us,"[33.4511111, -86.9966667]",33.4511111,-86.9966667,15308.0,AL,4
66701,Indianola,indianola,us,"[33.4508333, -90.655]",33.4508333,-90.655,11201.0,MS,3
66682,Starkville,starkville,us,"[33.4502778, -88.8183333]",33.4502778,-88.8183333,22820.0,MS,5
9,Vestavia Hills,vestavia hills,us,"[33.4486111, -86.7877778]",33.4486111,-86.7877778,37988.0,AL,8
22157,Fayetteville,fayetteville,us,"[33.4486111, -84.455]",33.4486111,-84.455,14878.0,GA,3
7416,Phoenix,phoenix,us,"[33.4483333, -112.0733333]",33.4483333,-112.0733333,1428509.0,AZ,286
4268,Texarkana,texarkana,us,"[33.4416667, -94.0375]",33.4416667,-94.0375,35315.0,AR,8
26,Talladega,talladega,us,"[33.4358333, -86.1058333]",33.4358333,-86.1058333,19408.0,AL,4
7428,Avondale,avondale,us,"[33.4355556, -112.3488889]",33.4355556,-112.3488889,69679.0,AZ,14
7432,Goodyear,goodyear,us,"[33.4352778, -112.3575]",33.4352778,-112.3575,42738.0,AZ,9
9473,San Clemente,san clemente,us,"[33.4269444, -117.6111111]",33.4269444,-117.6111111,62272.0,CA,13
114635,Texarkana,texarkana,us,"[33.425, -94.0475]",33.425,-94.0475,35315.0,TX,8
7418,Mesa,mesa,us,"[33.4222222, -111.8219444]",33.4222222,-111.8219444,449878.0,AZ,90
7439,Apache Junction,apache junction,us,"[33.415, -111.5488889]",33.415,-111.5488889,34904.0,AZ,7
7423,Tempe,tempe,us,"[33.4147222, -111.9086111]",33.4147222,-111.9086111,158368.0,AZ,32
66673,Greenville,greenville,us,"[33.41, -91.0616667]",33.41,-91.0616667,38107.0,MS,8
5,Hoover,hoover,us,"[33.4052778, -86.8113889]",33.4052778,-86.8113889,66752.0,AL,14
13,Bessemer,bessemer,us,"[33.4016667, -86.9544444]",33.4016667,-86.9544444,28628.0,AL,6
22119,Peachtree City,peachtree city,us,"[33.3966667, -84.5958333]",33.3966667,-84.5958333,34215.0,GA,7
80635,Roswell,roswell,us,"[33.3941667, -104.5225]",33.3941667,-104.5225,44069.0,NM,9
22132,Newnan,newnan,us,"[33.3805556, -84.7997222]",33.3805556,-84.7997222,23409.0,GA,5
105360,Georgetown,georgetown,us,"[33.3766667, -79.2947222]",33.3766667,-79.2947222,8927.0,SC,2
9569,Fallbrook,fallbrook,us,"[33.3763889, -117.2502778]",33.3763889,-117.2502778,33617.0,CA,7
7464,Buckeye,buckeye,us,"[33.3702778, -112.5830556]",33.3702778,-112.5830556,9039.0,AZ,2
7422,Gilbert,gilbert,us,"[33.3527778, -111.7883333]",33.3527778,-111.7883333,170829.0,AZ,35
80655,Ruidoso,ruidoso,us,"[33.3316667, -105.6725]",33.3316667,-105.6725,8757.0,NM,2
22197,Eatonton,eatonton,us,"[33.3266667, -83.3886111]",33.3266667,-83.3886111,6988.0,GA,2
7420,Chandler,chandler,us,"[33.3061111, -111.8405556]",33.3061111,-111.8405556,234297.0,AZ,47
43,Helena,helena,us,"[33.2961111, -86.8436111]",33.2961111,-86.8436111,13119.0,AL,3
25,Pelham,pelham,us,"[33.2855556, -86.81]",33.2855556,-86.81,19438.0,AL,4
4291,Magnolia,magnolia,us,"[33.2669444, -93.2391667]",33.2669444,-93.2391667,10300.0,AR,3
114771,Commerce,commerce,us,"[33.2469444, -95.8997222]",33.2469444,-95.8997222,9735.0,TX,2
22131,Griffin,griffin,us,"[33.2466667, -84.2641667]",33.2466667,-84.2641667,23820.0,GA,5
17,Alabaster,alabaster,us,"[33.2441667, -86.8163889]",33.2441667,-86.8163889,26738.0,AL,6
22,Northport,northport,us,"[33.2288889, -87.5772222]",33.2288889,-87.5772222,20574.0,AL,5
114585,Denton,denton,us,"[33.2147222, -97.1327778]",33.2147222,-97.1327778,100975.0,TX,21
4,Tuscaloosa,tuscaloosa,us,"[33.2097222, -87.5691667]",33.2097222,-87.5691667,79816.0,AL,16
4279,El Dorado,el dorado,us,"[33.2075, -92.6661111]",33.2075,-92.6661111,20353.0,AR,5
9411,Vista,vista,us,"[33.2, -117.2416667]",33.2,-117.2416667,92707.0,CA,19
9364,Oceanside,oceanside,us,"[33.1958333, -117.3786111]",33.1958333,-117.3786111,170340.0,CA,35
114783,Brownfield,brownfield,us,"[33.1811111, -102.2738889]",33.1811111,-102.2738889,8958.0,TX,2
46,Sylacauga,sylacauga,us,"[33.1730556, -86.2516667]",33.1730556,-86.2516667,12543.0,AL,3
114681,Little Elm,little elm,us,"[33.1625, -96.9372222]",33.1625,-96.9372222,19991.0,TX,4
9413,Carlsbad,carlsbad,us,"[33.1580556, -117.3497222]",33.1580556,-117.3497222,91070.0,CA,19
114725,Mount Pleasant,mount pleasant,us,"[33.1566667, -94.9680556]",33.1566667,-94.9680556,14403.0,TX,3
114682,Corinth,corinth,us,"[33.1538889, -97.0644444]",33.1538889,-97.0644444,19892.0,TX,4
114597,Frisco,frisco,us,"[33.1505556, -96.8233333]",33.1505556,-96.8233333,71025.0,TX,15
9447,San Marcos,san marcos,us,"[33.1433333, -117.1652778]",33.1433333,-117.1652778,69697.0,CA,14
114721,Sulphur Springs,sulphur springs,us,"[33.1383333, -95.6008333]",33.1383333,-95.6008333,15029.0,TX,4
114665,Greenville,greenville,us,"[33.1383333, -96.1105556]",33.1383333,-96.1105556,25382.0,TX,6
80660,Truth or Consequences,truth or consequences,us,"[33.1283333, -107.2522222]",33.1283333,-107.2522222,7121.0,NM,2
9377,Escondido,escondido,us,"[33.1191667, -117.0855556]",33.1191667,-117.0855556,137119.0,CA,28
114791,Graham,graham,us,"[33.1069444, -98.5891667]",33.1069444,-98.5891667,8636.0,TX,2
114594,Allen,allen,us,"[33.1030556, -96.6702778]",33.1030556,-96.6702778,75868.0,TX,16
114717,Highland Village,highland village,us,"[33.0916667, -97.0463889]",33.0916667,-97.0463889,15365.0,TX,4
114623,The Colony,the colony,us,"[33.0888889, -96.8861111]",33.0888889,-96.8861111,41769.0,TX,9
22138,Milledgeville,milledgeville,us,"[33.08, -83.2322222]",33.08,-83.2322222,19682.0,GA,4
114587,Lewisville,lewisville,us,"[33.0461111, -96.9938889]",33.0461111,-96.9938889,93907.0,TX,19
9672,Ramona,ramona,us,"[33.0416667, -116.8672222]",33.0416667,-116.8672222,17373.0,CA,4
9474,Encinitas,encinitas,us,"[33.0369444, -117.2911111]",33.0369444,-117.2911111,61585.0,CA,13
7452,Florence,florence,us,"[33.0313889, -111.3866667]",33.0313889,-111.3866667,15482.0,AZ,4
114568,Plano,plano,us,"[33.0197222, -96.6986111]",33.0197222,-96.6986111,253372.0,TX,51
105323,Summerville,summerville,us,"[33.0183333, -80.1758333]",33.0183333,-80.1758333,34958.0,SC,7
114655,Wylie,wylie,us,"[33.015, -96.5386111]",33.015,-96.5386111,28505.0,TX,6
114601,Flower Mound,flower mound,us,"[33.0144444, -97.0966667]",33.0144444,-97.0966667,66618.0,TX,14
9723,Solana Beach,solana beach,us,"[32.9911111, -117.2702778]",32.9911111,-117.2702778,12909.0,CA,3
105346,Ladson,ladson,us,"[32.9855556, -80.11]",32.9855556,-80.11,13019.0,SC,3
105325,Goose Creek,goose creek,us,"[32.9808333, -80.0327778]",32.9808333,-80.0327778,31399.0,SC,7
9641,Brawley,brawley,us,"[32.9786111, -115.5294444]",32.9786111,-115.5294444,22185.0,CA,5
7466,Coolidge,coolidge,us,"[32.9777778, -111.5169444]",32.9777778,-111.5169444,8487.0,AZ,2
114695,Sachse,sachse,us,"[32.9761111, -96.595]",32.9761111,-96.595,18239.0,TX,4
9508,Poway,poway,us,"[32.9627778, -117.035]",32.9627778,-117.035,49635.0,CA,10
114735,Addison,addison,us,"[32.9616667, -96.8288889]",32.9616667,-96.8288889,13628.0,TX,3
114626,Coppell,coppell,us,"[32.9544444, -97.0147222]",32.9544444,-97.0147222,39574.0,TX,8
114578,Carrollton,carrollton,us,"[32.9536111, -96.89]",32.9536111,-96.89,120792.0,TX,25
114582,Richardson,richardson,us,"[32.9480556, -96.7294444]",32.9480556,-96.7294444,104791.0,TX,21
34,Alexander City,alexander city,us,"[32.9438889, -85.9538889]",32.9438889,-85.9538889,14993.0,AL,3
80653,Lovington,lovington,us,"[32.9438889, -103.3480556]",32.9438889,-103.3480556,9417.0,NM,2
114663,Southlake,southlake,us,"[32.9411111, -97.1338889]",32.9411111,-97.1338889,25755.0,TX,6
114630,Keller,keller,us,"[32.9344444, -97.2513889]",32.9344444,-97.2513889,37487.0,TX,8
114616,Grapevine,grapevine,us,"[32.9341667, -97.0777778]",32.9341667,-97.0777778,49666.0,TX,10
114647,Rockwall,rockwall,us,"[32.9311111, -96.4594444]",32.9311111,-96.4594444,29930.0,TX,6
114660,Farmers Branch,farmers branch,us,"[32.9263889, -96.8958333]",32.9263889,-96.8958333,26468.0,TX,6
105345,Hanahan,hanahan,us,"[32.9183333, -80.0222222]",32.9183333,-80.0222222,13100.0,SC,3
114569,Garland,garland,us,"[32.9125, -96.6386111]",32.9125,-96.6386111,217219.0,TX,44
114613,Rowlett,rowlett,us,"[32.9027778, -96.5636111]",32.9027778,-96.5636111,54785.0,TX,11
80638,Alamogordo,alamogordo,us,"[32.8994444, -105.9597222]",32.8994444,-105.9597222,36058.0,NM,8
114763,Azle,azle,us,"[32.895, -97.5455556]",32.895,-97.5455556,10504.0,TX,3
22190,Thomaston,thomaston,us,"[32.8880556, -84.3266667]",32.8880556,-84.3266667,9264.0,GA,2
114675,Colleyville,colleyville,us,"[32.8808333, -97.1547222]",32.8808333,-97.1547222,22325.0,TX,5
7443,Casa Grande,casa grande,us,"[32.8794444, -111.7566667]",32.8794444,-111.7566667,32138.0,AZ,7
114694,Saginaw,saginaw,us,"[32.86, -97.3636111]",32.86,-97.3636111,18317.0,TX,4
114668,Watauga,watauga,us,"[32.8577778, -97.2544444]",32.8577778,-97.2544444,24333.0,TX,5
9660,Lakeside,lakeside,us,"[32.8572222, -116.9213889]",32.8572222,-116.9213889,19293.0,CA,4
66699,Yazoo City,yazoo city,us,"[32.855, -90.4055556]",32.855,-90.4055556,12081.0,MS,3
105317,North Charleston,north charleston,us,"[32.8544444, -79.975]",32.8544444,-79.975,82838.0,SC,17
114672,University Park,university park,us,"[32.85, -96.8]",32.85,-96.8,23785.0,TX,5
9762,Imperial,imperial,us,"[32.8475, -115.5686111]",32.8475,-115.5686111,10268.0,CA,3
114617,Bedford,bedford,us,"[32.8438889, -97.1427778]",32.8438889,-97.1427778,49185.0,TX,10
80650,Artesia,artesia,us,"[32.8422222, -104.4027778]",32.8422222,-104.4027778,10500.0,NM,3
22106,Macon,macon,us,"[32.8405556, -83.6325]",32.8405556,-83.6325,94273.0,GA,19
9494,Santee,santee,us,"[32.8383333, -116.9730556]",32.8383333,-116.9730556,52600.0,CA,11
114614,Euless,euless,us,"[32.8369444, -97.0816667]",32.8369444,-97.0816667,53221.0,TX,11
9698,Alpine,alpine,us,"[32.835, -116.7655556]",32.835,-116.7655556,15391.0,CA,4
114603,North Richland Hills,north richland hills,us,"[32.8341667, -97.2286111]",32.8341667,-97.2286111,62821.0,TX,13
7465,Safford,safford,us,"[32.8338889, -109.7069444]",32.8338889,-109.7069444,8825.0,AZ,2
114789,Highland Park,highland park,us,"[32.8333333, -96.7916667]",32.8333333,-96.7916667,8704.0,TX,2
114629,Hurst,hurst,us,"[32.8233333, -97.1702778]",32.8233333,-97.1702778,37749.0,TX,8
56,Valley,valley,us,"[32.8186111, -85.1794444]",32.8186111,-85.1794444,8663.0,AL,2
114797,Richland Hills,richland hills,us,"[32.8158333, -97.2277778]",32.8158333,-97.2277778,8173.0,TX,2
114572,Irving,irving,us,"[32.8138889, -96.9486111]",32.8138889,-96.9486111,193825.0,TX,39
114702,Mineral Wells,mineral wells,us,"[32.8083333, -98.1125]",32.8083333,-98.1125,16993.0,TX,4
9689,Bostonia,bostonia,us,"[32.8075, -116.9355556]",32.8075,-116.9355556,16168.0,CA,4
114625,Haltom City,haltom city,us,"[32.7994444, -97.2688889]",32.7994444,-97.2688889,41556.0,TX,9
9409,El Cajon,el cajon,us,"[32.7947222, -116.9616667]",32.7947222,-116.9616667,94807.0,CA,19
105319,Mount Pleasant,mount pleasant,us,"[32.7938889, -79.8627778]",32.7938889,-79.8627778,59105.0,SC,12
9545,El Centro,el centro,us,"[32.7919444, -115.5622222]",32.7919444,-115.5622222,38323.0,CA,8
114562,Dallas,dallas,us,"[32.7833333, -96.8]",32.7833333,-96.8,1211704.0,TX,243
105316,Charleston,charleston,us,"[32.7763889, -79.9311111]",32.7763889,-79.9311111,104782.0,SC,21
80651,Silver City,silver city,us,"[32.77, -108.2797222]",32.77,-108.2797222,9745.0,NM,2
9491,La Mesa,la mesa,us,"[32.7677778, -117.0222222]",32.7677778,-117.0222222,54087.0,CA,11
114577,Mesquite,mesquite,us,"[32.7666667, -96.5988889]",32.7666667,-96.5988889,131337.0,TX,27
114707,White Settlement,white settlement,us,"[32.7594444, -97.4580556]",32.7594444,-97.4580556,16174.0,TX,4
114674,Weatherford,weatherford,us,"[32.7591667, -97.7969444]",32.7591667,-97.7969444,23051.0,TX,5
43534,Bastrop,bastrop,us,"[32.7561111, -91.8722222]",32.7561111,-91.8722222,12725.0,LA,3
7457,Eloy,eloy,us,"[32.7558333, -111.5541667]",32.7558333,-111.5541667,11019.0,AZ,3
9593,Rancho San Diego,rancho san diego,us,"[32.7472222, -116.9344444]",32.7472222,-116.9344444,28267.0,CA,6
114576,Grand Prairie,grand prairie,us,"[32.7458333, -96.9975]",32.7458333,-96.9975,141122.0,TX,29
9607,Spring Valley,spring valley,us,"[32.7447222, -116.9980556]",32.7447222,-116.9980556,26180.0,CA,6
9613,Lemon Grove,lemon grove,us,"[32.7425, -117.0305556]",32.7425,-117.0305556,24802.0,CA,5
114779,Lamesa,lamesa,us,"[32.7375, -101.9505556]",32.7375,-101.9505556,9157.0,TX,2
114701,Terrell,terrell,us,"[32.7358333, -96.275]",32.7358333,-96.275,17150.0,TX,4
114566,Arlington,arlington,us,"[32.7355556, -97.1077778]",32.7355556,-97.1077778,367535.0,TX,74
114687,Balch Springs,balch springs,us,"[32.7286111, -96.6225]",32.7286111,-96.6225,19401.0,TX,4
7425,Yuma,yuma,us,"[32.7252778, -114.6236111]",32.7252778,-114.6236111,84316.0,AZ,17
114564,Fort Worth,fort worth,us,"[32.7252778, -97.3205556]",32.7252778,-97.3205556,618119.0,TX,124
114761,Snyder,snyder,us,"[32.7177778, -100.9172222]",32.7177778,-100.9172222,10600.0,TX,3
9343,San Diego,san diego,us,"[32.7152778, -117.1563889]",32.7152778,-117.1563889,1287050.0,CA,258
9565,La Presa,la presa,us,"[32.7080556, -116.9963889]",32.7080556,-116.9963889,35119.0,CA,8
80640,Hobbs,hobbs,us,"[32.7025, -103.1355556]",32.7025,-103.1355556,28013.0,NM,6
9627,Coronado,coronado,us,"[32.6858333, -117.1822222]",32.6858333,-117.1822222,23571.0,CA,5
9557,Calexico,calexico,us,"[32.6788889, -115.4980556]",32.6788889,-115.4980556,36389.0,CA,8
9472,National City,national city,us,"[32.6780556, -117.0983333]",32.6780556,-117.0983333,62490.0,CA,13
114680,Benbrook,benbrook,us,"[32.6730556, -97.4602778]",32.6730556,-97.4602778,21590.0,TX,5
114737,Forest Hill,forest hill,us,"[32.6719444, -97.2688889]",32.6719444,-97.2688889,13406.0,TX,3
9730,Bonita,bonita,us,"[32.6577778, -117.0291667]",32.6577778,-117.0291667,12520.0,CA,3
7444,Fortuna Foothills,fortuna foothills,us,"[32.6577778, -114.4111111]",32.6577778,-114.4111111,30680.0,AZ,7
114637,Duncanville,duncanville,us,"[32.6516667, -96.9080556]",32.6516667,-96.9080556,34991.0,TX,7
19,Opelika,opelika,us,"[32.6452778, -85.3783333]",32.6452778,-85.3783333,23625.0,AL,5
9356,Chula Vista,chula vista,us,"[32.64, -117.0833333]",32.64,-117.0833333,213032.0,CA,43
114752,Seagoville,seagoville,us,"[32.6394444, -96.5380556]",32.6394444,-96.5380556,11007.0,TX,3
22200,Centerville,centerville,us,"[32.63, -83.6897222]",32.63,-83.6897222,5795.0,GA,2
22110,Warner Robins,warner robins,us,"[32.6208333, -83.6]",32.6208333,-83.6,57764.0,GA,12
43532,Minden,minden,us,"[32.6152778, -93.2866667]",32.6152778,-93.2866667,13376.0,LA,3
66698,Canton,canton,us,"[32.6125, -90.0366667]",32.6125,-90.0366667,12759.0,MS,3
8,Auburn,auburn,us,"[32.6097222, -85.4808333]",32.6097222,-85.4808333,49833.0,AL,10
7462,Somerton,somerton,us,"[32.5963889, -114.7088889]",32.5963889,-114.7088889,9466.0,AZ,2
114650,Lancaster,lancaster,us,"[32.5919444, -96.7558333]",32.5919444,-96.7558333,29201.0,TX,6
114620,DeSoto,desoto,us,"[32.5897222, -96.8566667]",32.5897222,-96.8566667,45541.0,TX,10
114621,Cedar Hill,cedar hill,us,"[32.5883333, -96.9558333]",32.5883333,-96.9558333,44049.0,TX,9
9600,Imperial Beach,imperial beach,us,"[32.5838889, -117.1122222]",32.5838889,-117.1122222,27091.0,CA,6
114769,Crowley,crowley,us,"[32.5788889, -97.3622222]",32.5788889,-97.3622222,10034.0,TX,3
114632,Mansfield,mansfield,us,"[32.5630556, -97.1413889]",32.5630556,-97.1413889,36613.0,TX,8
114792,Glenn Heights,glenn heights,us,"[32.5486111, -96.8563889]",32.5486111,-96.8563889,8569.0,TX,2
114671,Marshall,marshall,us,"[32.5447222, -94.3672222]",32.5447222,-94.3672222,23882.0,TX,5
114654,Burleson,burleson,us,"[32.5419444, -97.3205556]",32.5419444,-97.3205556,28534.0,TX,6
22152,Dublin,dublin,us,"[32.5402778, -82.9038889]",32.5402778,-82.9038889,15894.0,GA,4
43503,Shreveport,shreveport,us,"[32.525, -93.75]",32.525,-93.75,196980.0,LA,40
43520,Ruston,ruston,us,"[32.5230556, -92.6377778]",32.5230556,-92.6377778,20686.0,LA,5
43533,West Monroe,west monroe,us,"[32.5183333, -92.1475]",32.5183333,-92.1475,12900.0,LA,3
43508,Bossier City,bossier city,us,"[32.5158333, -93.7319444]",32.5158333,-93.7319444,59580.0,LA,12
43509,Monroe,monroe,us,"[32.5091667, -92.1191667]",32.5091667,-92.1191667,51625.0,LA,11
114593,Longview,longview,us,"[32.5005556, -94.7402778]",32.5005556,-94.7402778,75920.0,TX,16
7448,San Luis,san luis,us,"[32.4869444, -114.7813889]",32.4869444,-114.7813889,21793.0,AZ,5
114733,Midlothian,midlothian,us,"[32.4822222, -96.9941667]",32.4822222,-96.9941667,13676.0,TX,3
38,Millbrook,millbrook,us,"[32.4797222, -86.3619444]",32.4797222,-86.3619444,14308.0,AL,3
114759,Sweetwater,sweetwater,us,"[32.4708333, -100.4055556]",32.4708333,-100.4055556,10688.0,TX,3
14,Phenix City,phenix city,us,"[32.4708333, -85.0008333]",32.4708333,-85.0008333,28427.0,AL,6
15,Prattville,prattville,us,"[32.4638889, -86.4597222]",32.4638889,-86.4597222,28265.0,AL,6
66690,Madison,madison,us,"[32.4616667, -90.1152778]",32.4616667,-90.1152778,16786.0,MS,4
22103,Columbus,columbus,us,"[32.4608333, -84.9877778]",32.4608333,-84.9877778,185208.0,GA,38
22176,Perry,perry,us,"[32.4580556, -83.7316667]",32.4580556,-83.7316667,11234.0,GA,3
22130,Statesboro,statesboro,us,"[32.4486111, -81.7833333]",32.4486111,-81.7833333,24558.0,GA,5
114580,Abilene,abilene,us,"[32.4486111, -99.7327778]",32.4486111,-99.7327778,114247.0,TX,23
7445,Marana,marana,us,"[32.4366667, -111.2247222]",32.4366667,-111.2247222,25553.0,AZ,6
105351,Beaufort,beaufort,us,"[32.4313889, -80.67]",32.4313889,-80.67,12256.0,SC,3
66683,Ridgeland,ridgeland,us,"[32.4283333, -90.1322222]",32.4283333,-90.1322222,22714.0,MS,5
50,Tuskegee,tuskegee,us,"[32.4238889, -85.6916667]",32.4238889,-85.6916667,11423.0,AL,3
80641,Carlsbad,carlsbad,us,"[32.4205556, -104.2283333]",32.4205556,-104.2283333,25302.0,NM,6
27,Selma,selma,us,"[32.4072222, -87.0211111]",32.4072222,-87.0211111,18980.0,AL,4
7437,Oro Valley,oro valley,us,"[32.3908333, -110.9658333]",32.3908333,-110.9658333,37221.0,AZ,8
114664,Waxahachie,waxahachie,us,"[32.3863889, -96.8480556]",32.3863889,-96.8480556,25612.0,TX,6
114750,Kilgore,kilgore,us,"[32.3861111, -94.8755556]",32.3861111,-94.8755556,11509.0,TX,3
1,Montgomery,montgomery,us,"[32.3666667, -86.3]",32.3666667,-86.3,198325.0,AL,40
66671,Meridian,meridian,us,"[32.3641667, -88.7036111]",32.3641667,-88.7036111,39437.0,MS,8
66676,Vicksburg,vicksburg,us,"[32.3525, -90.8777778]",32.3525,-90.8777778,25701.0,MS,6
114589,Tyler,tyler,us,"[32.3511111, -95.3008333]",32.3511111,-95.3008333,90878.0,TX,19
114651,Cleburne,cleburne,us,"[32.3475, -97.3863889]",32.3475,-97.3863889,28981.0,TX,6
66679,Clinton,clinton,us,"[32.3413889, -90.3216667]",32.3413889,-90.3216667,24583.0,MS,5
114686,Ennis,ennis,us,"[32.3291667, -96.625]",32.3291667,-96.625,19518.0,TX,4
7426,Casas Adobes,casas adobes,us,"[32.3233333, -110.9944444]",32.3233333,-110.9944444,77904.0,AZ,16
114776,Andrews,andrews,us,"[32.3186111, -102.5452778]",32.3186111,-102.5452778,9384.0,TX,2
80632,Las Cruces,las cruces,us,"[32.3122222, -106.7777778]",32.3122222,-106.7777778,80184.0,NM,17
66667,Jackson,jackson,us,"[32.2986111, -90.1847222]",32.2986111,-90.1847222,176696.0,MS,36
7427,Catalina Foothills,catalina foothills,us,"[32.2977778, -110.9180556]",32.2977778,-110.9180556,71589.0,AZ,15
22199,Rincon,rincon,us,"[32.2958333, -81.2355556]",32.2958333,-81.2355556,6521.0,GA,2
7453,Flowing Wells,flowing wells,us,"[32.2938889, -111.0091667]",32.2938889,-111.0091667,15339.0,AZ,4
66681,Pearl,pearl,us,"[32.2744444, -90.1319444]",32.2744444,-90.1319444,23272.0,MS,5
66684,Brandon,brandon,us,"[32.2730556, -89.9858333]",32.2730556,-89.9858333,19239.0,MS,4
80643,Deming,deming,us,"[32.2686111, -107.7580556]",32.2686111,-107.7580556,14748.0,NM,3
114669,Big Spring,big spring,us,"[32.2502778, -101.4783333]",32.2502778,-101.4783333,24122.0,TX,5
7417,Tucson,tucson,us,"[32.2216667, -110.9258333]",32.2216667,-110.9258333,518907.0,AZ,104
114714,Stephenville,stephenville,us,"[32.2205556, -98.2019444]",32.2205556,-98.2019444,15637.0,TX,4
22180,Vidalia,vidalia,us,"[32.2175, -82.4136111]",32.2175,-82.4136111,10743.0,GA,3
105324,Hilton Head Island,hilton head island,us,"[32.2161111, -80.7527778]",32.2161111,-80.7527778,34457.0,SC,7
114746,Athens,athens,us,"[32.2047222, -95.8552778]",32.2047222,-95.8552778,12387.0,TX,3
114754,Henderson,henderson,us,"[32.1530556, -94.7991667]",32.1530556,-94.7991667,10921.0,TX,3
7438,Drexel Heights,drexel heights,us,"[32.1411111, -111.0277778]",32.1411111,-111.0277778,35743.0,AZ,8
22182,Pooler,pooler,us,"[32.1152778, -81.2472222]",32.1152778,-81.2472222,10175.0,GA,3
22181,Garden City,garden city,us,"[32.1141667, -81.1541667]",32.1141667,-81.1541667,10738.0,GA,3
114662,Corsicana,corsicana,us,"[32.0952778, -96.4686111]",32.0952778,-96.4686111,26037.0,TX,6
22104,Savannah,savannah,us,"[32.0833333, -81.1]",32.0833333,-81.1,126119.0,GA,26
22148,Americus,americus,us,"[32.0722222, -84.2327778]",32.0722222,-84.2327778,16817.0,GA,4
114784,Hillsboro,hillsboro,us,"[32.0108333, -97.1297222]",32.0108333,-97.1297222,8936.0,TX,2
22154,Wilmington Island,wilmington island,us,"[32.0033333, -80.9738889]",32.0033333,-80.9738889,15702.0,GA,4
